asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,order_notional,min_order_notional
2013-12-02,shadow_60_40_dc,FILL,IWM,,"{'SPY': 0.6, 'IWM': 0.2, 'VEA': 0.2}",SELL,-5.023808893689818,96.40857518855113,484.33825746020665,1.0,0.24216912873010332,0.2,414.88358467823525,,,,,,
2013-12-02,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'IWM': 0.2, 'VEA': 0.2}",BUY,25.61869612742784,28.005879360805892,717.4741131258892,1.0,0.3587370565629446,0.2,1428.2120819217967,,,,,,
2013-12-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IWM': 0.2, 'VEA': 0.2}",,"{'SPY': 822.3137295812911, 'IWM': 414.88358467823525, 'VEA': 1428.0747018762306}",,,,,,,199987.9569842342,0.12809348063706238,"{'SPY': 0.6, 'IWM': 0.2, 'VEA': 0.2}","{'SPY': 0.6000111587384305, 'VEA': 0.1999844811761214, 'IWM': 0.20000371957947688}",,
2014-01-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.5743743995964223,149.0573079435391,383.7293176426075,1.0,0.19186465882130374,0.6,819.7393551816947,,,,,,
2014-01-02,shadow_60_40_dc,FILL,IWM,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-414.88358467823525,97.96291930199996,40643.20712555843,2.0744179233911764,20.321603562779217,0.0,0.0,,,,,,
2014-01-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,514.1937016263122,79.21018941065371,40729.38049958535,2.570968508131561,20.364690249792677,0.2,514.1937016263122,,,,,,
2014-01-02,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,8.829862456210153,28.31203186315752,249.9913472075202,1.0,0.12499567360376009,0.2,1438.5891022038068,,,,,,
2014-01-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 819.7393551816947, 'VEA': 1436.9045643324407, 'QQQ': 514.1937016263122}",,,,,,,203599.2539573502,0.04414931228097885,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6001404186105312, 'VEA': 0.19981255834178302, 'QQQ': 0.20004680620351048}",,
2014-02-03,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}",SELL,-7.924084414944787,77.90737317576412,617.34460159136,1.0,0.30867230079568,0.2,506.2696172113674,,,,,,
2014-02-03,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}",SELL,-1436.9045643324407,27.11003542962454,38954.53364804168,7.1845228216622035,19.47726682402084,0.0,0.0,,,,,,
2014-02-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}",BUY,0.9001189808445815,144.18805299082595,129.78640330806678,1.0,0.0648932016540334,0.6,820.6394741625393,,,,,,
2014-02-03,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}",BUY,537.0827772250361,73.34012937435084,39389.7203664198,2.685413886125181,19.6948601832099,0.2,537.7974695723855,,,,,,
2014-02-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}",,"{'SPY': 820.6394741625393, 'QQQ': 506.2696172113674, 'BIL': 537.0827772250361}",,,,,,,197159.2643489688,0.999999999992724,"{'SPY': 0.6, 'QQQ': 0.2, 'BIL': 0.2}","{'SPY': 0.600156469327639, 'QQQ': 0.20005215644254634, 'BIL': 0.1997863021881671}",,
2014-03-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-5.22414863582901,149.6000853844687,781.5330819811757,1.0,0.39076654099058783,0.6,815.4153255267103,,,,,,
2014-03-03,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-6.130394871135763,81.30149691240452,498.41027968746477,1.0,0.24920513984373238,0.2,500.13922234023164,,,,,,
2014-03-03,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-537.0827772250361,73.32412385790869,39381.124079198125,2.685413886125181,19.69056203959906,0.0,0.0,,,,,,
2014-03-03,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,1435.714889076892,28.284563281646594,40608.56863449757,7.17857444538446,20.304284317248786,0.2,1437.6063379861944,,,,,,
2014-03-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 815.4153255267103, 'QQQ': 500.13922234023164, 'VEA': 1435.714889076892}",,,,,,,203257.83839796454,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6001549720496377, 'VEA': 0.19978845074101817, 'QQQ': 0.20005165734987929}",,
2014-04-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-6.017869839313562,152.6771786534889,918.7913885703193,1.0,0.4593956942851597,0.6,809.3974556873967,,,,,,
2014-04-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-5.2218797010195885,28.79578791687135,150.36814039797565,1.0,0.07518407019898782,0.2,1430.4930093758724,,,,,,
2014-04-01,shadow_60_40_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,13.288494550779172,80.22169026825982,1066.0254939840652,1.0,0.5330127469920326,0.2,513.479249524771,,,,,,
2014-04-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 809.3974556873967, 'QQQ': 513.4277168910108, 'VEA': 1430.4930093758724}",,,,,,,205956.79898026193,0.06644247275380621,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000118498419036, 'VEA': 0.2000039499473012, 'QQQ': 0.1999838776068653}",,
2014-05-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-18.139911234010015,29.281729613783593,531.1679759723168,1.0,0.26558398798615834,0.2,1412.3530981418623,,,,,,
2014-05-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,0.6310398296307085,153.1655062798105,96.65353498811282,1.0,0.048326767494056413,0.6,810.0284955170274,,,,,,
2014-05-01,shadow_60_40_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,5.407904313462111,79.70267149447511,431.0244209694256,1.0,0.2155122104847128,0.2,518.8802428265699,,,,,,
2014-05-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 810.0284955170274, 'QQQ': 518.835621204473, 'VEA': 1412.3530981418623}",,,,,,,206777.1782719319,0.02703952156724654,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000102412355043, 'VEA': 0.20000341374516808, 'QQQ': 0.19998621425285826}",,
2014-06-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-8.746539063993282,83.24477245510613,728.1036541518178,1.0,0.3640518270759089,0.2,510.0890821404797,,,,,,
2014-06-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,1.2770288087032213,157.01452153887968,200.5120673899018,1.0,0.10025603369495091,0.6,811.3055243257306,,,,,,
2014-06-02,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,17.641659871225052,29.69132223627737,523.8042080193466,1.0,0.26190210400967323,0.2,1430.1232271406582,,,,,,
2014-06-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 811.3055243257306, 'QQQ': 510.0890821404797, 'VEA': 1429.9947580130874}",,,,,,,212307.52166312607,0.08820829935609709,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000105306018427, 'VEA': 0.1999855437233353, 'QQQ': 0.2000035102006143}",,
2014-07-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-5.5476875424182595,86.04323786295794,477.34099880166286,1.0,0.23867049940083143,0.2,504.54139459806146,,,,,,
2014-07-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,0.5234400301293363,160.42433985422568,83.97252128677476,1.0,0.04198626064338738,0.6,811.82896435586,,,,,,
2014-07-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,12.961232722134703,30.08327009608631,389.9162647582103,1.0,0.19495813237910514,0.2,1443.073678109125,,,,,,
2014-07-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 811.82896435586, 'QQQ': 504.54139459806146, 'VEA': 1442.9559907352223}",,,,,,,217058.4005206552,0.0648061636106263,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000096074094825, 'VEA': 0.19998689155512658, 'QQQ': 0.20000320246982753}",,
2014-08-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",SELL,-11.314376468008902,86.57278391611798,979.5170691105449,1.0,0.4897585345552724,0.2,493.22701813005256,,,,,,
2014-08-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",SELL,-1442.9559907352223,29.10671200427989,41999.70445718047,7.2147799536761115,20.999852228590235,0.0,0.0,,,,,,
2014-08-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",BUY,1.7736030051883063,157.4480137175457,279.25027029036875,1.0,0.13962513514518438,0.6,813.6025673610483,,,,,,
2014-08-01,shadow_60_40_dc,PARTIAL_FILL,VWO,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",BUY,1364.6235916749042,31.2467475749607,42640.048903901974,6.823117958374521,21.32002445195099,0.2,1366.5433805463176,,,,,,
2014-08-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",,"{'SPY': 813.6025673610483, 'QQQ': 493.22701813005256, 'VWO': 1364.6235916749042}",,,,,,,213441.19315255896,0.999999999992724,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}","{'VWO': 0.19977422480685172, 'SPY': 0.6001658175464379, 'QQQ': 0.20005527251547933}",,
2014-09-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",SELL,-5.02538662944869,91.3204883711313,458.9207612550078,1.0,0.2294603806275039,0.2,488.20163150060387,,,,,,
2014-09-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",BUY,0.3260616508499652,164.32452363670265,53.57992545211739,1.0,0.026789962726058696,0.6,813.9286290118982,,,,,,
2014-09-02,shadow_60_40_dc,PARTIAL_FILL,VWO,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",BUY,12.44325262552437,32.372641691027965,402.82095871704337,1.0,0.2014104793585217,0.2,1377.175574292854,,,,,,
2014-09-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}",,"{'SPY': 813.9286290118982, 'QQQ': 488.20163150060387, 'VWO': 1377.0668443004286}",,,,,,,222910.59940026837,0.06221626312765238,"{'SPY': 0.6, 'QQQ': 0.2, 'VWO': 0.2}","{'VWO': 0.19998731175220508, 'SPY': 0.6000093068544036, 'QQQ': 0.20000310228480123}",,
2014-10-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-9.082872395338882,161.58488671510403,1467.6549070485787,1.0,0.7338274535242894,0.6,804.8457566165594,,,,,,
2014-10-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-7.363919175207798,90.15578927664609,663.8999454102877,1.0,0.33194997270514387,0.2,480.83771232539607,,,,,,
2014-10-01,shadow_60_40_dc,FILL,VWO,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-1377.0668443004286,29.9322335517349,41218.68639995099,6.885334221502143,20.609343199975495,0.0,0.0,,,,,,
2014-10-01,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,544.0705378230647,79.57493093933911,43294.37547339946,2.7203526891153236,21.64718773669973,0.2,544.773372178223,,,,,,
2014-10-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",,"{'SPY': 804.8457566165594, 'QQQ': 480.83771232539607, 'IEF': 544.0705378230647}",,,,,,,216696.5893480914,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}","{'IEF': 0.19979260219852085, 'SPY': 0.6001520872906364, 'QQQ': 0.20005069576354548}",,
2014-11-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-2.0649914171763157,165.8730031870522,342.52632792252246,1.0,0.1712631639612612,0.6,802.780765199383,,,,,,
2014-11-03,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-3.3855570309998484,92.96544512215084,314.7398163733283,1.0,0.15736990818666416,0.2,477.4521552943962,,,,,,
2014-11-03,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,8.144201739405483,80.37245716730705,654.5695054622747,1.0,0.3272847527311374,0.2,552.2607334136459,,,,,,
2014-11-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",,"{'SPY': 802.780765199383, 'QQQ': 477.4521552943962, 'IEF': 552.2147395624702}",,,,,,,221929.10478954425,0.040721008697005345,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}","{'IEF': 0.19998663782620396, 'SPY': 0.6000098840154247, 'QQQ': 0.20000329467180827}",,
2014-12-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-7.289126020598303,96.7543466183345,705.2546255416894,1.0,0.3526273127708447,0.2,470.1630292737979,,,,,,
2014-12-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,2.104684947732494,169.55325764617268,356.85618920690905,1.0,0.17842809460345452,0.6,804.8854501471155,,,,,,
2014-12-01,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,4.216849780036041,81.7469623862385,344.7146603570243,1.0,0.17235733017851215,0.2,556.4771506316075,,,,,,
2014-12-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",,"{'SPY': 804.8854501471155, 'QQQ': 470.1630292737979, 'IEF': 556.4315893425062}",,,,,,,227447.8800946784,0.02108424890019478,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}","{'IEF': 0.19998688132666842, 'SPY': 0.6000097694805578, 'QQQ': 0.20000325649351933}",,
2015-01-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-4.226440170264709,170.47257341496748,720.4921322094183,1.0,0.36024606610470916,0.6,800.6590099768508,,,,,,
2015-01-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,7.170989202931082,95.31438962748616,683.4984589026697,1.0,0.34174922945133485,0.2,477.334018476729,,,,,,
2015-01-02,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,0.40752230061857037,81.69878693570472,33.294077609784786,1.0,0.016647038804892392,0.2,556.884653077526,,,,,,
2015-01-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",,"{'SPY': 800.6590099768508, 'QQQ': 477.334018476729, 'IEF': 556.8391116431247}",,,,,,,227480.28445538876,0.002037611503091341,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}","{'IEF': 0.19998691336488286, 'SPY': 0.600009808258355, 'QQQ': 0.2000032694194517}",,
2015-02-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-28.696446340163448,84.81094623171579,2433.7727675969195,1.0,1.2168863837984598,0.2,528.1426653029613,,,,,,
2015-02-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,12.543913051620734,165.24391853956578,2072.8053464694126,1.0,1.0364026732347063,0.6,813.2029230284716,,,,,,
2015-02-02,shadow_60_40_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",BUY,3.81941165660779,93.08221918214623,355.51931296721057,1.0,0.17775965648360528,0.2,481.2119820868642,,,,,,
2015-02-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",,"{'SPY': 813.2029230284716, 'QQQ': 481.15343013333677, 'IEF': 528.1426653029613}",,,,,,,223955.96489970907,0.019097058282966373,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}","{'IEF': 0.20000485010409608, 'SPY': 0.6000145503122882, 'QQQ': 0.19998051431212815}",,
2015-03-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-8.858485025203095,174.1070098663145,1542.3243396836347,1.0,0.7711621698418174,0.6,804.3444380032685,,,,,,
2015-03-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'IEF': 0.2}",SELL,-13.268842158847576,99.76962168498548,1323.8273623860086,1.0,0.6619136811930043,0.2,467.8845879744892,,,,,,
